
---------- Begin Simulation Statistics ----------
sim_seconds                                 32.018700                       # Number of seconds simulated
system.cpu0.committedOps                    948529846                       # Number of ops (including micro ops) committed
system.cpu0.discardedOps                    289359799                       # Number of ops (including micro ops) which were discarded before commit
system.cpu0.numFetchSuspends                        0                       # Number of times Execute suspended instruction fetching
system.cpu0.cpi                              2.965709                       # CPI: cycles per instruction
system.cpu0.ipc                              0.337187                       # IPC: instructions per cycle
system.cpu0.op_class_0::No_OpClass            2096918      0.22%      0.22% # Class of committed instruction
system.cpu0.op_class_0::IntAlu              657622353     69.33%     69.55% # Class of committed instruction
system.cpu0.op_class_0::IntMult               5630600      0.59%     70.15% # Class of committed instruction
system.cpu0.op_class_0::IntDiv               12274444      1.29%     71.44% # Class of committed instruction
system.cpu0.op_class_0::FloatAdd             96162832     10.14%     81.58% # Class of committed instruction
system.cpu0.op_class_0::FloatCmp                   88      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::FloatCvt                  168      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::FloatMult                 784      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::FloatMultAcc                0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::FloatDiv                  268      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::FloatMisc                   0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::FloatSqrt                   0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdAdd                     0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdAddAcc                  0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdAlu                     0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdCmp                     0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdCvt                     0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdMisc                    0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdMult                    0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdMultAcc                 0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdShift                   0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdShiftAcc                0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdSqrt                    0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdFloatAdd                0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdFloatAlu                0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdFloatCmp                0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdFloatCvt                0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdFloatDiv                0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdFloatMisc               0      0.00%     81.58% # Class of committed instruction
system.cpu0.op_class_0::SimdFloatMult               0      0.00%     81.58% # Class of committed instruction
